ID,TARGET
50067,0.18744384
50069,0.004932735
50073,0.021038417
50074,0.005155232
50075,0.041988842
50076,0.014195996
50077,0.04568801
50078,0.028569782
50079,0.010218782
50081,0.026595714
50082,0.0040738136
50084,0.007946554
50088,0.015061942
50092,0.026018346
50093,0.030564357
50097,0.007957439
50099,0.03281791
50102,0.035366196
50104,0.06284274
50107,0.047991008
50109,0.18230978
50112,0.03763871
50115,0.012699526
50116,0.06476476
50119,0.007860295
50120,0.021897532
50121,0.030597309
50123,0.006929077
50124,0.00513108
50126,0.055671398
50127,0.0062521286
50128,0.02984798
50130,0.013486871
50132,0.062843546
50133,0.2004437
50134,0.05012218
50136,0.025696147
50138,0.010924161
50140,0.03763871
50142,0.020969221
50144,0.0072626164
50146,0.0053854384
50147,0.03567408
50152,0.06524433
50154,0.022351248
50155,0.17429826
50158,0.040376503
50164,0.013886502
50165,0.017461708
50168,0.032566052
50171,0.051820286
50172,0.41442826
50175,0.016211897
50180,0.007474105
50181,0.014210798
50182,0.009471647
50183,0.03041115
50184,0.0067490637
50187,0.0058603943
50189,0.008300091
50190,0.022369439
50191,0.022031669
50192,0.17710489
50193,0.012041383
50196,0.10491673
50199,0.004360438
50202,0.0076145055
50204,0.015634635
50205,0.006164921
50206,0.0052570286
50208,0.013555078
50209,0.049501967
50210,0.075775005
50212,0.09479568
50213,0.009554015
50215,0.017098911
50219,0.036328074
50220,0.067818016
50221,0.010674369
50222,0.023523465
50223,0.005057121
50226,0.007866478
50229,0.0057359794
50230,0.025700176
50234,0.05502244
50235,0.009064704
50236,0.08177191
50239,0.005535808
50241,0.19455813
50242,0.013161207
50243,0.016593125
50244,0.009163625
50245,0.08714055
50246,0.035299715
50247,0.20525521
50250,0.014210056
50253,0.02341183
50254,0.09273751
50255,0.18701398
50257,0.01600751
50258,0.016508339
50261,0.015920686
50264,0.016162068
50265,0.012236687
50266,0.01688932
50269,0.12966432
50271,0.0146352835
50272,0.03198603
50275,0.0034284976
50278,0.03051895
50280,0.013562258
50284,0.00664223
50286,0.028287185
50287,0.046231873
50289,0.0064905044
50290,0.030999055
50296,0.0062179593
50297,0.0041029737
50300,0.03756796
50301,0.0885844
50304,0.008348153
50305,0.012299113
50306,0.005077088
50307,0.009235818
50308,0.030046139
50309,0.037844025
50312,0.008654653
50313,0.028752571
50316,0.027299322
50317,0.03927559
50319,0.02295559
50322,0.022006234
50326,0.030096738
50328,0.019104743
50329,0.025857195
50330,0.040578112
50331,0.009413221
50333,0.25507054
50339,0.007907
50340,0.018958116
50343,0.009545774
50345,0.16080494
50347,0.028214324
50348,0.005755884
50350,0.08662559
50351,0.021335345
50357,0.005236362
50362,0.039477576
50365,0.005356892
50367,0.005268214
50368,0.02178174
50369,0.055954497
50373,0.0074392376
50374,0.005585127
50375,0.0185169
50377,0.01882487
50378,0.034202345
50379,0.07829108
50381,0.008572739
50382,0.016117273
50383,0.029609589
50384,0.010218782
50386,0.011803528
50387,0.017779866
50391,0.008831004
50393,0.012231615
50394,0.004460947
50395,0.038556796
50396,0.019891573
50397,0.082699046
50398,0.0064314324
50400,0.048578195
50402,0.013776032
50404,0.0057492107
50405,0.025526054
50407,0.023973847
50408,0.018847449
50411,0.0064849323
50414,0.010719344
50416,0.004811773
50417,0.18548697
50418,0.016292319
50421,0.1414168
50422,0.0056356625
50423,0.06285982
50424,0.022676267
50430,0.0054518986
50431,0.00956172
50432,0.067946054
50433,0.011346363
50435,0.009335768
50436,0.010217099
50437,0.011931483
50439,0.018342324
50443,0.05700014
50446,0.16914845
50449,0.14889467
50454,0.012257054
50459,0.10164519
50463,0.097710185
50465,0.006774363
50469,0.005762314
50470,0.19753753
50471,0.029687759
50472,0.007974645
50473,0.23141918
50475,0.006936687
50476,0.019245295
50478,0.0057292227
50480,0.0075051947
50483,0.08352368
50486,0.0048704348
50487,0.007399136
50488,0.0045925076
50489,0.019694919
50491,0.037383474
50494,0.006528335
50498,0.010226585
50500,0.09503175
50502,0.005613919
50503,0.0073238215
50504,0.0062740957
50505,0.09318014
50507,0.014454684
50509,0.033901427
50512,0.018088445
50515,0.0048715253
50516,0.010340559
50518,0.0074443095
50519,0.036450416
50525,0.014643984
50526,0.011481567
50527,0.010924161
50528,0.004899007
50532,0.012274877
50535,0.024419148
50536,0.12012916
50537,0.18565658
50538,0.058004383
50539,0.01287853
50540,0.0166323
50541,0.033654243
50542,0.005634642
50544,0.019445771
50546,0.042329676
50549,0.020649074
50551,0.016470486
50553,0.022714248
50554,0.012898671
50555,0.004971297
50568,0.07653917
50569,0.021281388
50571,0.018919244
50575,0.0052991924
50579,0.0036520667
50581,0.009461058
50583,0.059354596
50586,0.019203264
50590,0.09950275
50593,0.005398654
50594,0.011888952
50596,0.0052789967
50598,0.03558546
50599,0.018810848
50602,0.007735963
50603,0.02076151
50607,0.011144466
50608,0.021306418
50609,0.021475902
50610,0.029793184
50612,0.015404267
50614,0.006013222
50615,0.029741127
50617,0.09788199
50621,0.0075430097
50622,0.012530923
50623,0.010334872
50625,0.0065382645
50626,0.07453823
50628,0.038935754
50634,0.01036018
50636,0.021498704
50637,0.042952634
50638,0.006403506
50640,0.018256966
50641,0.0036520667
50642,0.030808842
50644,0.025866272
50645,0.0052539073
50647,0.025526054
50649,0.0056137242
50651,0.017084118
50652,0.0057386286
50655,0.005090452
50657,0.032549586
50658,0.01552256
50662,0.013494182
50663,0.038320307
50665,0.011734024
50666,0.025526054
50668,0.005383411
50671,0.22828858
50672,0.057804715
50674,0.013712572
50676,0.007069399
50678,0.035254195
50681,0.08891434
50684,0.01610113
50687,0.0040160567
50689,0.1562601
50692,0.014535388
50696,0.006293599
50697,0.026551021
50699,0.019015694
50700,0.018414387
50702,0.081077695
50705,0.01197823
50706,0.005976159
50708,0.19637689
50709,0.022552084
50710,0.008739926
50711,0.025706068
50712,0.026640406
50713,0.025526054
50717,0.18847649
50718,0.009104573
50725,0.1237626
50726,0.019445771
50727,0.026857002
50728,0.02361013
50729,0.11379786
50730,0.005189346
50733,0.017291464
50734,0.008235097
50739,0.007416404
50743,0.011226894
50745,0.021502536
50747,0.004048064
50748,0.010746719
50750,0.017772598
50753,0.004880899
50756,0.009395542
50757,0.0057520294
50758,0.086757734
50760,0.012011084
50763,0.18582714
50765,0.049917012
50769,0.013794301
50774,0.0109247025
50776,0.03162548
50778,0.026551021
50782,0.045706443
50785,0.008208152
50787,0.006218171
50788,0.0038823793
50789,0.0064016553
50790,0.027469352
50791,0.009527875
50794,0.17597638
50795,0.021428026
50797,0.013369814
50798,0.0055439305
50800,0.008095062
50801,0.0060970304
50802,0.1284884
50803,0.17103088
50804,0.0095165465
50809,0.06427124
50810,0.005167503
50811,0.0115398755
50814,0.009655514
50817,0.10241954
50819,0.004163725
50822,0.08518994
50826,0.016777938
50828,0.014221816
50831,0.010541419
50834,0.0038072492
50835,0.008517611
50841,0.023605132
50842,0.021352077
50844,0.008097329
50846,0.009023387
50849,0.11568153
50851,0.16782404
50852,0.014112672
50853,0.022602407
50860,0.019577963
50861,0.07520571
50862,0.01545615
50864,0.006896676
50865,0.007177568
50866,0.10207958
50867,0.08035338
50868,0.0062659793
50869,0.17494217
50875,0.0062039727
50876,0.044479266
50877,0.008465064
50878,0.11277603
50880,0.0056589264
50887,0.059938233
50888,0.23538914
50894,0.013120606
50896,0.01744086
50898,0.02696365
50900,0.03296923
50901,0.028530324
50902,0.011266504
50904,0.018390592
50908,0.0104529755
50909,0.0352496
50912,0.11153968
50913,0.14519623
50914,0.012788075
50915,0.005135405
50918,0.006112793
50919,0.008131575
50920,0.016190328
50921,0.008783533
50922,0.062316068
50923,0.010261515
50924,0.017673919
50925,0.02165715
50926,0.013791227
50929,0.16374634
50930,0.038318872
50932,0.0987603
50933,0.016271362
50934,0.033621058
50936,0.010253977
50938,0.22273679
50940,0.029678944
50941,0.06262505
50942,0.0055594603
50943,0.0040505696
50944,0.020187164
50949,0.024459127
50950,0.22513075
50952,0.019276362
50953,0.028392036
50955,0.0077802204
50956,0.03138604
50957,0.09273751
50959,0.1518197
50962,0.0069567426
50963,0.04650552
50964,0.008506475
50965,0.0056946827
50969,0.030445617
50973,0.005142118
50975,0.012286856
50980,0.029788624
50981,0.0133005055
50985,0.006773702
50986,0.024438052
50992,0.005539282
50993,0.024438052
50994,0.03702317
50996,0.0072050425
50997,0.034795277
50998,0.012257591
51002,0.048861645
51003,0.037107777
51005,0.025387948
51006,0.018742397
51007,0.008936832
51009,0.06286632
51010,0.0052789967
51011,0.0066656433
51012,0.017233957
51017,0.0063547003
51025,0.04476564
51027,0.0065225274
51028,0.031781085
51030,0.0052560954
51033,0.030005265
51034,0.036393784
51037,0.014088072
51040,0.007939383
51044,0.013694417
51045,0.015455505
51047,0.010940877
51048,0.015153861
51049,0.06878692
51056,0.004697061
51060,0.006188604
51061,0.07758266
51066,0.01708082
51067,0.032999106
51069,0.0055162045
51070,0.06585098
51078,0.018520612
51080,0.0090458905
51085,0.03408836
51086,0.006896676
51088,0.036323443
51089,0.006634881
51091,0.030648539
51092,0.005552349
51096,0.0128903985
51098,0.052497312
51099,0.004163725
51100,0.10448324
51101,0.025788678
51102,0.0074207047
51103,0.025526054
51107,0.010383104
51108,0.16745684
51110,0.04624783
51111,0.004882354
51112,0.0374071
51115,0.028226886
51116,0.013924982
51117,0.012079456
51118,0.012617218
51119,0.018958116
51120,0.01326257
51121,0.00382466
51123,0.012892116
51126,0.023860876
51127,0.0112800775
51128,0.0860668
51129,0.008397038
51130,0.06315477
51132,0.032521293
51136,0.020560132
51137,0.09455853
51139,0.0065001114
51140,0.03556072
51141,0.013699589
51142,0.0042637032
51146,0.026552085
51147,0.018729076
51148,0.025982132
51149,0.049496662
51150,0.05211588
51151,0.018524691
51155,0.0064703864
51156,0.004971297
51157,0.0070661404
51158,0.008048432
51160,0.015112995
51161,0.038237236
51162,0.01804548
51165,0.01774972
51168,0.00619412
51169,0.0056589264
51170,0.012747613
51173,0.005798306
51174,0.020220105
51179,0.0706552
51182,0.11307252
51186,0.0063608005
51188,0.031025808
51189,0.06095326
51191,0.15916422
51193,0.013798687
51194,0.028769882
51197,0.13745478
51205,0.009252024
51206,0.021595763
51207,0.17079878
51210,0.06292681
51212,0.012530923
51215,0.005245588
51216,0.016602496
51217,0.058190446
51219,0.004767506
51221,0.0419262
51226,0.14664781
51227,0.075803645
51228,0.2329447
51229,0.1515331
51231,0.032222223
51232,0.0065575824
51233,0.048293073
51236,0.011094258
51238,0.048480496
51239,0.029668277
51240,0.1476227
51243,0.025526054
51245,0.047651105
51247,0.012094032
51248,0.05060124
51249,0.008529047
51252,0.004189686
51254,0.004320633
51255,0.011215006
51256,0.020146322
51258,0.0067541893
51259,0.005082908
51260,0.02216783
51261,0.021590611
51264,0.018958116
51265,0.0052539073
51267,0.091216855
51268,0.028121857
51270,0.0076340707
51271,0.015223002
51274,0.07042709
51276,0.024084426
51277,0.021375464
51279,0.15695593
51280,0.018650575
51281,0.17143174
51282,0.015080212
51283,0.009757984
51284,0.0122775715
51288,0.171361
51290,0.07575543
51291,0.02608953
51294,0.006454148
51296,0.05816574
51297,0.016573014
51298,0.029235737
51300,0.080297776
51301,0.10448324
51302,0.009335124
51304,0.010924161
51306,0.0062708235
51310,0.07379183
51311,0.0058514415
51312,0.006004188
51313,0.036543343
51316,0.004653902
51321,0.14605005
51325,0.0041820295
51328,0.0067875204
51329,0.005190944
51331,0.008755381
51332,0.03089982
51334,0.09238966
51335,0.010974742
51338,0.009027141
51339,0.00838274
51340,0.08433975
51341,0.0054693967
51343,0.07234961
51348,0.019833291
51349,0.008441535
51351,0.020572115
51352,0.0058194604
51353,0.0058306465
51354,0.0067490893
51356,0.0051362845
51357,0.010141741
51362,0.08344344
51364,0.014646377
51367,0.053828564
51369,0.022113692
51370,0.09789637
51372,0.006153351
51375,0.016689641
51376,0.025526054
51377,0.017098023
51379,0.005929464
51381,0.011957515
51382,0.0861935
51383,0.02779902
51384,0.018524691
51386,0.06280529
51387,0.0065461826
51389,0.012728693
51391,0.046420984
51392,0.015939964
51394,0.14856558
51395,0.0058288807
51397,0.0077407993
51402,0.018958116
51403,0.006248471
51404,0.030597309
51405,0.089672655
51410,0.013525283
51413,0.020186799
51419,0.04356555
51422,0.041681558
51426,0.03510559
51427,0.006011574
51430,0.053547423
51434,0.0038069962
51436,0.09754236
51438,0.21793741
51443,0.16868645
51445,0.006859414
51446,0.025526054
51447,0.004099217
51448,0.13365276
51449,0.014111802
51451,0.067014225
51452,0.062243152
51455,0.016154746
51457,0.06358935
51462,0.0075557283
51466,0.0052891653
51469,0.03219265
51471,0.014728649
51477,0.013859744
51478,0.1476227
51479,0.005064196
51481,0.008507312
51482,0.006119663
51483,0.035361797
51484,0.011058005
51486,0.015211812
51487,0.07457249
51488,0.09550301
51489,0.037194107
51490,0.027718142
51491,0.0040981383
51495,0.047479335
51497,0.0056356625
51498,0.03291009
51500,0.027895434
51501,0.010838239
51502,0.007812799
51503,0.0074396385
51508,0.004482399
51511,0.030139018
51512,0.016221048
51513,0.0060885064
51514,0.010924161
51515,0.01850371
51516,0.15815918
51517,0.0047415015
51519,0.0054058204
51521,0.011855562
51523,0.01610113
51527,0.15688136
51530,0.04106308
51534,0.08579972
51537,0.029136745
51539,0.020081492
51542,0.0050276266
51544,0.024438052
51548,0.02173999
51550,0.016271362
51551,0.0051656696
51552,0.025526054
51553,0.012678785
51556,0.010106717
51557,0.007850111
51559,0.0046004797
51561,0.09886156
51564,0.013946907
51565,0.009963343
51567,0.020900149
51568,0.10147957
51569,0.02519065
51570,0.019234534
51573,0.014110701
51575,0.032977935
51577,0.014110521
51578,0.02178987
51579,0.010420865
51580,0.3398452
51581,0.008459991
51583,0.050966237
51584,0.0050734403
51588,0.06397087
51591,0.0068875244
51594,0.02654997
51595,0.0063107307
51597,0.050905135
51600,0.20927262
51601,0.0050090817
51602,0.01888581
51607,0.027362151
51609,0.0063247224
51610,0.023770157
51612,0.012706188
51613,0.048513334
51614,0.07429822
51615,0.027280223
51616,0.02662093
51619,0.0076486934
51621,0.015115573
51625,0.023026342
51628,0.03402692
51630,0.05592358
51633,0.026253704
51634,0.030906366
51638,0.13237238
51639,0.17610009
51643,0.012483214
51645,0.013253449
51646,0.013109822
51647,0.0056589264
51648,0.007736848
51649,0.016271362
51650,0.047399424
51651,0.28273922
51652,0.009499572
51653,0.15295213
51655,0.0059584077
51657,0.010323358
51658,0.010448227
51661,0.00957214
51663,0.0070661404
51666,0.053689487
51670,0.013330747
51671,0.10066368
51672,0.016364127
51673,0.14681491
51674,0.15022588
51677,0.013434169
51680,0.0060885064
51681,0.057853524
51683,0.0073942067
51690,0.04650552
51691,0.013407096
51696,0.0061311903
51698,0.030550962
51699,0.010179781
51701,0.025720997
51704,0.011055585
51705,0.048546117
51706,0.14729461
51709,0.01820899
51710,0.010209324
51711,0.059693553
51715,0.0060917796
51716,0.031296358
51720,0.026859129
51722,0.044604454
51723,0.04193974
51724,0.005153173
51725,0.006158094
51728,0.0056891185
51729,0.019233473
51731,0.101345584
51733,0.005983574
51737,0.024024552
51741,0.016787639
51743,0.0077878404
51744,0.008461927
51746,0.0069567426
51751,0.007019286
51753,0.06092095
51754,0.0064988616
51755,0.012392956
51756,0.036221024
51757,0.025190251
51758,0.12677051
51759,0.006530244
51760,0.03432127
51762,0.032406222
51763,0.0069657215
51764,0.0129565
51765,0.006041406
51767,0.018958116
51772,0.099126756
51773,0.036328074
51774,0.15059097
51777,0.033999056
51778,0.26823634
51781,0.16456911
51783,0.016515493
51784,0.0106748715
51786,0.30270144
51788,0.22563057
51790,0.021804104
51791,0.006123634
51793,0.0093328
51795,0.030239068
51800,0.0061462834
51801,0.018406684
51804,0.00973166
51806,0.11905014
51808,0.026759109
51809,0.15525238
51811,0.011862842
51813,0.15295213
51814,0.008457787
51816,0.0406093
51817,0.009661266
51818,0.026465293
51819,0.0069369203
51823,0.010096694
51827,0.01797311
51829,0.039315388
51832,0.019960519
51836,0.01506737
51837,0.02657765
51840,0.2233052
51844,0.015449586
51847,0.05301016
51848,0.018620983
51849,0.0067260144
51850,0.22105604
51851,0.0067585288
51852,0.023799323
51853,0.0046282243
51866,0.0060785594
51869,0.17653076
51870,0.0061170966
51875,0.018691394
51876,0.025171949
51877,0.17103088
51881,0.027784213
51882,0.053769942
51883,0.02067406
51885,0.017311262
51886,0.005138802
51887,0.19464615
51888,0.013700015
51889,0.02422631
51890,0.0057004886
51894,0.004080393
51897,0.027944455
51899,0.0064361384
51900,0.028680166
51901,0.039965253
51902,0.0094212415
51905,0.022394577
51906,0.017450234
51907,0.021918284
51908,0.013167953
51909,0.006810959
51910,0.049369536
51911,0.06811245
51913,0.037063606
51915,0.06883394
51917,0.0221129
51922,0.026459005
51926,0.018958116
51928,0.010893765
51930,0.014890507
51931,0.0050811362
51934,0.02423384
51935,0.22623782
51936,0.021390945
51937,0.05063904
51940,0.004379223
51941,0.004443673
51946,0.013048278
51947,0.011000012
51948,0.010601864
51949,0.012697732
51950,0.0141785955
51952,0.025306435
51953,0.005307596
51956,0.053117327
51957,0.010307503
51958,0.019269962
51961,0.015674483
51966,0.013315057
51967,0.023950696
51968,0.019881193
51970,0.018680653
51973,0.045102578
51975,0.0073200576
51976,0.011451699
51978,0.050039396
51979,0.022685558
51980,0.019260535
51982,0.057027973
51984,0.21505953
51987,0.023611113
51991,0.011758822
51992,0.0061849332
51994,0.0046842294
51998,0.03932906
51999,0.017837843
52000,0.03701944
52005,0.06243356
52006,0.11482212
52007,0.014886436
52008,0.056037612
52009,0.030840622
52013,0.026193736
52018,0.16159822
52021,0.11865574
52025,0.026608793
52026,0.006123634
52027,0.0056696846
52028,0.051958025
52035,0.011128434
52036,0.0096367095
52037,0.016482338
52039,0.040039085
52040,0.03556072
52041,0.031728826
52044,0.012941635
52045,0.013780348
52048,0.1546461
52049,0.030266102
52050,0.04896966
52051,0.10376253
52052,0.007604599
52054,0.005463761
52055,0.0065225274
52058,0.025174899
52060,0.026605258
52061,0.008566475
52067,0.012922826
52069,0.0039928397
52070,0.00664223
52071,0.004099217
52074,0.017385202
52075,0.18813694
52077,0.011881364
52081,0.02223753
52083,0.004616947
52084,0.025171949
52087,0.009388416
52089,0.009127517
52090,0.013747712
52091,0.03567408
52092,0.012774543
52094,0.0038765508
52100,0.02967251
52101,0.15267752
52103,0.006311442
52106,0.027951963
52109,0.013240304
52112,0.021900509
52114,0.008655336
52117,0.0056338944
52120,0.11066399
52121,0.03293419
52123,0.009937033
52124,0.00662998
52127,0.005526114
52130,0.017517565
52132,0.006733432
52134,0.03156552
52140,0.009909215
52143,0.013905387
52146,0.0065545295
52148,0.010265913
52149,0.14853705
52150,0.0540731
52151,0.009882712
52152,0.018738918
52155,0.21010607
52156,0.030148583
52158,0.035823256
52161,0.01904984
52163,0.011570332
52165,0.004905983
52173,0.024053277
52177,0.05441215
52179,0.027440416
52185,0.22224356
52187,0.0055271494
52192,0.043846197
52193,0.0043485505
52194,0.0062152613
52195,0.012242515
52197,0.0096367095
52200,0.01705425
52201,0.05680192
52203,0.11460135
52204,0.027878579
52205,0.0333844
52209,0.004048064
52210,0.031368215
52211,0.013772859
52212,0.0072344486
52215,0.058913138
52216,0.0063201743
52217,0.006320049
52219,0.0124159185
52220,0.13235459
52224,0.042505953
52227,0.006982636
52228,0.011814084
52229,0.057341415
52232,0.06087548
52233,0.0076683415
52234,0.01006136
52235,0.017681489
52236,0.011071905
52238,0.04650552
52241,0.030739691
52242,0.092020266
52244,0.017563935
52247,0.06693676
52248,0.006223578
52251,0.018503908
52253,0.04663718
52255,0.018030206
52257,0.010780591
52258,0.018870728
52259,0.008719686
52263,0.07798674
52264,0.019854516
52267,0.0067918585
52268,0.015102374
52269,0.014095876
52273,0.010266562
52274,0.018560005
52275,0.114394896
52276,0.016452342
52279,0.12641974
52280,0.0057955515
52282,0.0052728285
52283,0.017141735
52284,0.009487003
52287,0.0055539296
52288,0.005898767
52289,0.03986679
52290,0.006399338
52293,0.0128954295
52295,0.012250048
52296,0.0064678276
52298,0.04861703
52299,0.040624667
52301,0.005351443
52302,0.009937062
52304,0.022343803
52306,0.042045377
52307,0.05549666
52308,0.019104743
52309,0.009814209
52310,0.022990057
52311,0.03322465
52312,0.02224137
52313,0.101136595
52314,0.02085269
52315,0.00835632
52318,0.036383215
52321,0.013017022
52323,0.022359673
52325,0.04891548
52328,0.035997342
52329,0.021525288
52333,0.027040018
52335,0.16014701
52336,0.04194796
52338,0.009976268
52339,0.17424224
52341,0.009144913
52342,0.0055333963
52343,0.06347546
52344,0.15724091
52345,0.010614135
52347,0.17012455
52350,0.0094109755
52352,0.025526054
52353,0.004906367
52354,0.008820631
52356,0.007900666
52357,0.040178064
52358,0.06818894
52359,0.03607179
52360,0.10196097
52362,0.021319134
52363,0.023131378
52364,0.007568082
52365,0.0075212345
52368,0.14705025
52369,0.011149816
52370,0.004328439
52374,0.012560123
52375,0.027621381
52378,0.06147962
52380,0.008500288
52383,0.004041604
52385,0.13220157
52386,0.0145078935
52391,0.023929998
52393,0.028770987
52403,0.019233473
52404,0.0051515405
52406,0.017122963
52413,0.0059871823
52414,0.009855611
52416,0.047696255
52418,0.15724091
52419,0.0047656572
52422,0.011117038
52423,0.00991758
52424,0.19265361
52427,0.025526054
52434,0.011860831
52435,0.032725863
52436,0.04771288
52441,0.22280656
52442,0.0045835027
52443,0.012955567
52445,0.015839303
52448,0.0041313246
52452,0.018944195
52455,0.14996889
52456,0.005352504
52457,0.030101296
52458,0.11384073
52460,0.027155498
52464,0.032896966
52465,0.004392856
52466,0.07385365
52467,0.007229286
52470,0.08506213
52471,0.07832982
52472,0.00460908
52473,0.015973182
52475,0.0905667
52476,0.020302068
52483,0.14262195
52484,0.004539981
52485,0.077413104
52490,0.116476074
52497,0.0051929243
52499,0.006028172
52500,0.025889605
52502,0.019225635
52505,0.06586855
52507,0.20727149
52508,0.077687636
52509,0.005245222
52510,0.020558236
52511,0.01870763
52514,0.0052539073
52515,0.008467182
52517,0.004437075
52519,0.0042761737
52520,0.06533469
52522,0.026563497
52523,0.0058620223
52527,0.0060115084
52528,0.009933647
52532,0.040728662
52533,0.0068774726
52538,0.005005397
52539,0.14810583
52541,0.09901446
52543,0.032573145
52544,0.023369012
52546,0.033877105
52547,0.022923607
52549,0.035959758
52552,0.023986828
52553,0.013859236
52554,0.025694253
52559,0.00666643
52560,0.013992669
52563,0.004189686
52564,0.1559378
52566,0.0069650123
52569,0.0064135557
52570,0.004833984
52573,0.008130722
52574,0.029139832
52576,0.04167552
52580,0.0063324077
52581,0.18620306
52582,0.034241173
52585,0.049870037
52587,0.1509354
52588,0.17610009
52589,0.14732492
52590,0.036544587
52591,0.016089743
52594,0.0061170966
52595,0.0490985
52596,0.19140278
52597,0.026829744
52600,0.018507762
52602,0.13906677
52606,0.041573826
52609,0.005905972
52610,0.019558959
52612,0.011467759
52613,0.0257627
52614,0.12536606
52615,0.012699526
52616,0.011876803
52619,0.022018313
52621,0.20413803
52623,0.017949881
52625,0.04874876
52627,0.021946557
52633,0.00844891
52634,0.005064196
52636,0.01875477
52637,0.005526114
52639,0.20034586
52640,0.012409577
52643,0.009336451
52647,0.021520112
52648,0.06424245
52650,0.0051473165
52653,0.03553835
52659,0.01232869
52660,0.006274316
52661,0.0505296
52663,0.06176225
52664,0.031154552
52665,0.01600751
52666,0.027957752
52669,0.07203949
52674,0.10516697
52677,0.031731565
52679,0.0061336374
52684,0.051135242
52685,0.007566399
52686,0.03884839
52687,0.04948598
52691,0.099567965
52692,0.13935189
52693,0.004941876
52694,0.013994991
52696,0.025785139
52697,0.03679999
52698,0.19359633
52699,0.0087929955
52700,0.04154922
52701,0.05057962
52704,0.0051921043
52705,0.01399493
52710,0.0060020513
52711,0.0041353446
52712,0.0065929005
52717,0.044650532
52718,0.0341941
52720,0.016020922
52721,0.030648539
52722,0.012145368
52723,0.014480193
52724,0.021423582
52730,0.012798216
52733,0.0052986317
52737,0.025379147
52739,0.053308547
52743,0.011146227
52744,0.035254195
52745,0.0136067355
52746,0.0064849323
52747,0.022069272
52753,0.043822102
52755,0.006201383
52756,0.0041029737
52759,0.027362794
52761,0.026459005
52764,0.0065175607
52768,0.17569062
52769,0.0068827076
52771,0.0075466554
52776,0.0057004886
52777,0.0097611
52778,0.009895906
52780,0.096059166
52785,0.006781807
52787,0.008362324
52791,0.013039905
52794,0.009909042
52799,0.006000697
52801,0.019157177
52802,0.0069881864
52804,0.04651108
52806,0.20729874
52809,0.169788
52811,0.021018136
52813,0.006610394
52814,0.01251235
52815,0.016205251
52820,0.015904915
52821,0.004997417
52823,0.014441702
52824,0.06537396
52825,0.0055214935
52826,0.022228418
52827,0.18587664
52830,0.010366063
52831,0.03844293
52833,0.20999968
52837,0.0051360186
52841,0.0063055237
52842,0.16760841
52843,0.012098539
52844,0.13358405
52845,0.018958116
52846,0.16159822
52847,0.019185781
52848,0.009775467
52849,0.007057283
52850,0.055950444
52852,0.0068921666
52853,0.11408768
52855,0.17140691
52856,0.015076068
52857,0.22552271
52860,0.005004371
52861,0.013672954
52862,0.015230945
52863,0.007214011
52864,0.010512601
52865,0.017540855
52866,0.10448324
52867,0.0040160567
52869,0.013956569
52871,0.0067097554
52875,0.048326507
52877,0.006118848
52880,0.006968839
52881,0.005401976
52883,0.019233473
52884,0.14230533
52885,0.032634687
52886,0.028212281
52888,0.006013222
52889,0.008361905
52890,0.059883274
52892,0.0056266733
52893,0.0058568283
52894,0.008342643
52898,0.005920188
52902,0.028397717
52905,0.008553182
52906,0.005324371
52907,0.01149478
52909,0.010122926
52911,0.018958116
52912,0.0036520667
52913,0.03411686
52914,0.2086768
52916,0.022490636
52918,0.011391033
52922,0.019711
52926,0.0052789967
52927,0.006088789
52928,0.06310009
52936,0.010423496
52939,0.006344989
52941,0.0064565297
52942,0.028153397
52944,0.011113128
52947,0.13901345
52949,0.01511751
52950,0.012506584
52951,0.0055879536
52952,0.0068852766
52953,0.015470728
52957,0.042238984
52958,0.010943896
52959,0.01808176
52965,0.011690751
52966,0.025232706
52967,0.1877093
52969,0.009242028
52970,0.015131155
52971,0.03944661
52972,0.00664223
52973,0.02815608
52977,0.0068586147
52978,0.010206964
52979,0.006520241
52980,0.018494949
52981,0.009208548
52985,0.008394223
52986,0.018874494
52987,0.008417008
52990,0.06408353
52994,0.0061711967
52995,0.02030082
52997,0.0069936654
52998,0.053648546
52999,0.0056336755
53001,0.05345945
53004,0.025509674
53006,0.010690771
53007,0.01090332
53008,0.03840078
53013,0.0071201343
53015,0.014962667
53016,0.053383324
53017,0.15095267
53019,0.086757734
53020,0.026431935
53023,0.005499856
53026,0.0049365796
53029,0.053467285
53032,0.027899535
53033,0.03642971
53042,0.018758921
53044,0.15222833
53045,0.023172086
53047,0.022373974
53048,0.0061962106
53050,0.008025496
53053,0.15732674
53054,0.006708697
53055,0.011947514
53056,0.0037599783
53057,0.18813694
53058,0.05048805
53061,0.023331866
53063,0.0055139866
53069,0.04379409
53071,0.039727245
53072,0.024904424
53074,0.0042007538
53075,0.010180887
53080,0.01671014
53081,0.014332315
53082,0.013252009
53084,0.02260526
53087,0.20076881
53088,0.21901199
53089,0.009462369
53090,0.0047656572
53091,0.013992669
53092,0.010574793
53094,0.018002657
53096,0.11694449
53101,0.057783723
53102,0.06186378
53103,0.025171949
53104,0.014825994
53105,0.076417126
53108,0.24960817
53109,0.054978997
53110,0.011500036
53111,0.014656615
53113,0.012650314
53115,0.22114363
53121,0.008572795
53125,0.0060896687
53126,0.10676143
53127,0.027437167
53128,0.018958116
53131,0.0036748494
53133,0.0054164142
53134,0.020362617
53135,0.047523107
53136,0.02641731
53138,0.0733492
53140,0.0066432906
